subscriber_type,trip_id,start_date,subscriber_type_1,start_station_name,start_station_id,station_id,name,landmark
Subscriber,1075347,2016-01-28 18:08:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1101652,2016-02-22 18:13:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1126917,2016-03-16 17:13:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1095063,2016-02-16 17:12:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1067823,2016-01-21 18:57:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1057547,2016-01-11 18:13:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1073560,2016-01-27 17:11:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1106396,2016-02-25 18:15:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1113110,2016-03-02 17:13:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1115625,2016-03-04 16:54:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1092202,2016-02-12 18:18:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1090569,2016-02-11 17:12:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1117559,2016-03-07 18:17:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1062879,2016-01-15 18:07:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1140241,2016-03-28 18:12:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1061473,2016-01-14 17:11:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1083721,2016-02-05 18:14:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1129949,2016-03-18 17:49:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1123942,2016-03-14 18:11:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1054258,2016-01-07 17:12:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1098120,2016-02-18 19:01:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1076299,2016-01-29 17:13:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1136424,2016-03-24 17:18:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1134791,2016-03-23 17:08:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1107599,2016-02-26 17:14:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1121346,2016-03-10 16:07:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1137779,2016-03-25 17:12:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1114503,2016-03-03 17:11:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1104593,2016-02-24 17:12:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1143381,2016-03-30 17:13:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1078409,2016-02-01 18:21:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1120219,2016-03-09 17:13:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1053035,2016-01-06 17:11:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1057583,2016-01-11 18:30:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1139204,2016-03-28 08:22:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1081463,2016-02-04 08:16:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1113767,2016-03-03 08:15:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1129078,2016-03-18 08:13:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1085050,2016-02-08 08:15:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1077436,2016-02-01 08:11:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1132357,2016-03-22 08:14:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1110552,2016-03-01 08:18:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1061786,2016-01-15 07:30:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1068089,2016-01-22 08:12:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1130146,2016-03-18 20:35:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1124459,2016-03-15 08:19:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1122805,2016-03-14 07:36:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1100489,2016-02-22 08:16:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1140741,2016-03-29 08:20:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1106786,2016-02-26 08:14:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1115161,2016-03-04 08:24:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1120928,2016-03-10 08:21:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1097045,2016-02-18 08:16:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1069586,2016-01-25 08:12:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1137031,2016-03-25 08:21:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1059438,2016-01-13 08:12:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1082788,2016-02-05 08:13:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1135528,2016-03-24 08:22:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1060330,2016-01-13 17:42:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1085545,2016-02-08 12:43:00.000000 UTC,Subscriber,San Mateo County Center,23,23,San Mateo County Center,Redwood City
Subscriber,1051112,2016-01-04 13:34:00.000000 UTC,Subscriber,San Mateo County Center,23,23,San Mateo County Center,Redwood City
Subscriber,1059847,2016-01-13 12:21:00.000000 UTC,Subscriber,San Mateo County Center,23,23,San Mateo County Center,Redwood City
Subscriber,1087051,2016-02-09 11:59:00.000000 UTC,Subscriber,San Mateo County Center,23,23,San Mateo County Center,Redwood City
Subscriber,1123334,2016-03-14 11:47:00.000000 UTC,Subscriber,San Mateo County Center,23,23,San Mateo County Center,Redwood City
Subscriber,1119756,2016-03-09 10:31:00.000000 UTC,Subscriber,San Mateo County Center,23,23,San Mateo County Center,Redwood City
Subscriber,1096319,2016-02-17 13:10:00.000000 UTC,Subscriber,Redwood City Public Library,24,24,Redwood City Public Library,Redwood City
Subscriber,1065726,2016-01-20 13:04:00.000000 UTC,Subscriber,Redwood City Public Library,24,24,Redwood City Public Library,Redwood City
Subscriber,1135084,2016-03-23 18:34:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1136581,2016-03-24 18:09:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1131988,2016-03-21 18:32:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1104785,2016-02-24 18:06:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1111679,2016-03-01 18:05:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1139894,2016-03-28 16:34:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1091891,2016-02-12 16:29:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1091893,2016-02-12 16:29:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1082129,2016-02-04 16:27:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1107246,2016-02-26 13:00:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1076126,2016-01-29 13:42:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1090151,2016-02-11 12:13:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1119905,2016-03-09 13:02:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1111250,2016-03-01 16:19:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1060759,2016-01-14 07:56:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1113479,2016-03-02 20:20:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1099264,2016-02-19 18:08:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1113481,2016-03-02 20:20:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1065671,2016-01-20 12:07:00.000000 UTC,Subscriber,San Mateo County Center,23,23,San Mateo County Center,Redwood City
Subscriber,1096282,2016-02-17 12:35:00.000000 UTC,Subscriber,San Mateo County Center,23,23,San Mateo County Center,Redwood City
Subscriber,1058396,2016-01-12 11:33:00.000000 UTC,Subscriber,San Mateo County Center,23,23,San Mateo County Center,Redwood City
Subscriber,1112728,2016-03-02 13:05:00.000000 UTC,Subscriber,San Mateo County Center,23,23,San Mateo County Center,Redwood City
Subscriber,1108107,2016-02-27 11:46:00.000000 UTC,Subscriber,Redwood City Public Library,24,24,Redwood City Public Library,Redwood City
Subscriber,1082597,2016-02-04 21:41:00.000000 UTC,Subscriber,Redwood City Public Library,24,24,Redwood City Public Library,Redwood City
Subscriber,1130970,2016-03-21 07:49:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1069514,2016-01-25 07:56:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1106738,2016-02-26 08:00:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1139125,2016-03-28 08:00:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1110474,2016-03-01 07:57:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1079972,2016-02-03 07:56:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1124573,2016-03-15 08:55:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1089902,2016-02-11 09:19:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1142247,2016-03-30 07:56:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1140664,2016-03-29 07:57:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1096974,2016-02-18 07:56:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1117975,2016-03-08 07:57:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1119430,2016-03-09 07:55:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1075714,2016-01-29 07:56:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1094129,2016-02-16 07:56:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1133827,2016-03-23 07:55:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1071102,2016-01-26 08:01:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1086529,2016-02-09 07:56:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1098393,2016-02-19 07:55:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1129020,2016-03-18 07:57:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1082722,2016-02-05 07:55:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1115086,2016-03-04 07:55:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1051688,2016-01-05 07:57:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1059384,2016-01-13 08:02:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1125955,2016-03-16 07:56:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1081377,2016-02-04 07:55:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1108940,2016-02-29 07:56:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1100412,2016-02-22 07:56:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1102101,2016-02-23 07:56:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1100604,2016-02-22 08:47:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1132282,2016-03-22 07:56:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1116538,2016-03-07 07:53:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1084980,2016-02-08 07:58:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1062088,2016-01-15 09:15:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1127647,2016-03-17 08:22:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1077384,2016-02-01 08:00:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1066683,2016-01-21 07:56:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1105249,2016-02-25 07:56:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1136959,2016-03-25 07:57:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1140818,2016-03-29 08:35:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1054802,2016-01-08 07:55:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1072641,2016-01-27 07:58:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1068066,2016-01-22 07:56:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1095844,2016-02-17 08:29:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1056489,2016-01-11 07:58:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1113709,2016-03-03 07:58:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1060756,2016-01-14 07:54:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1135530,2016-03-24 08:23:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1108250,2016-02-27 15:47:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1088067,2016-02-10 07:56:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1103697,2016-02-24 07:58:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1057941,2016-01-12 08:01:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1120837,2016-03-10 07:58:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1122862,2016-03-14 08:00:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1064194,2016-01-19 07:54:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1091123,2016-02-12 07:55:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1089597,2016-02-11 07:56:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1127553,2016-03-17 07:57:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1135442,2016-03-24 07:56:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1065176,2016-01-20 07:58:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1126893,2016-03-16 17:06:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1097850,2016-02-18 17:11:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1127856,2016-03-17 09:20:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1135291,2016-03-24 05:45:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1108804,2016-02-29 06:20:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1138946,2016-03-28 06:15:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1130870,2016-03-21 06:18:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1115053,2016-03-04 07:40:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1083449,2016-02-05 16:34:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1103967,2016-02-24 09:16:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1073071,2016-01-27 09:58:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1110954,2016-03-01 11:02:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1088373,2016-02-10 09:17:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1097349,2016-02-18 10:04:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1081864,2016-02-04 12:01:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1074546,2016-01-28 09:35:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1127496,2016-03-17 07:30:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1091106,2016-02-12 07:48:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1091110,2016-02-12 07:49:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1127497,2016-03-17 07:30:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1082688,2016-02-05 07:42:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1058268,2016-01-12 09:39:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1074102,2016-01-28 07:22:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1140596,2016-03-29 07:32:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1113660,2016-03-03 07:29:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1066618,2016-01-21 07:33:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1087977,2016-02-10 07:23:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1124296,2016-03-15 07:32:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1117904,2016-03-08 07:31:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1100343,2016-02-22 07:31:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1112049,2016-03-02 07:23:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1128975,2016-03-18 07:31:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1056442,2016-01-11 07:31:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1135396,2016-03-24 07:33:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1065121,2016-01-20 07:33:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1127492,2016-03-17 07:29:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1136915,2016-03-25 07:33:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
